total_price_pln,price_pln,czynsz_pln,area_m2,price_per_m2,rooms,floor_number,year_built,building_type,owner_type,lat,lon,has_balcony,has_terrace,has_garden,has_elevator,has_garage,has_parking,has_storage_room,has_air_conditioning,has_furnished,has_dishwasher,has_washing_machine,has_fridge,has_oven,has_intercom,has_monitoring,has_protected_estate,has_pets_allowed,listing_id,has_image_score,avg_confidence_all,avg_confidence_usable,image_score_mean,image_score_weighted,image_score_top2_weighted,image_score_max,best_overall_quality,best_condition,best_modernness,best_furnishing_quality
2530.0,2500.0,30.0,30.0,84.33,2.0,0.0,2018.0,unknown,agency,54.40489,18.5801,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4Al4s,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3300.0,2300.0,1000.0,34.0,97.06,1.0,3.0,2019.0,blok,agency,54.3417765,18.6537644,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4A8hS,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3100.0,2400.0,700.0,41.0,75.61,2.0,1.0,2019.0,apartamentowiec,agency,54.3743248,18.4671317,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4zJlv,1,0.8,0.8,0.7307999999999999,0.7307999999999999,0.7307999999999999,0.7307999999999999,1.0,1.0,0.5,1.0
3000.0,2400.0,600.0,32.01,93.72,2.0,0.0,2023.0,apartamentowiec,agency,54.3295446,18.5672624,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,4zDKJ,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4500.0,3300.0,1200.0,58.0,77.59,3.0,1.0,2023.0,apartamentowiec,private,54.347582908729,18.618673747577,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4oa8U,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3600.0,3600.0,0.0,50.0,72.0,2.0,0.0,2022.0,apartamentowiec,agency,54.413156,18.564223,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,4Alsi,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3800.0,3000.0,800.0,58.0,65.52,3.0,2.0,2008.0,blok,private,54.316219305126,18.568271164063,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,3Jbh2,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2700.0,2300.0,400.0,36.0,75.0,2.0,2.0,2021.0,blok,agency,54.3102555,18.5987562,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4Alk3,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2600.0,2200.0,400.0,30.0,86.67,1.0,1.0,2019.0,blok,agency,54.3791964,18.5943476,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4zJjW,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
5300.0,4300.0,1000.0,58.0,91.38,3.0,10.0,2024.0,apartamentowiec,agency,54.39633,18.64613,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,4zvxu,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4900.0,3700.0,1200.0,47.79,102.53,2.0,3.0,2016.0,apartamentowiec,agency,54.35486,18.66366,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4uOqk,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3300.0,2600.0,700.0,42.0,78.57,2.0,2.0,2019.0,blok,agency,54.3325063,18.6219046,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,4zP8Y,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4950.0,4000.0,950.0,70.0,70.71,3.0,3.0,2024.0,apartamentowiec,agency,54.3549223,18.6302563,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4AfdX,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3100.0,3100.0,0.0,72.0,43.06,3.0,3.0,2016.0,apartamentowiec,agency,54.331324,18.550894,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,4AkyR,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
6000.0,5000.0,1000.0,83.0,72.29,3.0,2.0,2011.0,apartamentowiec,agency,54.4081395,18.6104208,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,4AkMC,0,,,,,,,,,,
13600.0,11900.0,1700.0,131.0,103.82,4.0,1.0,2019.0,apartamentowiec,agency,54.41278,18.56486,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,4sd49,0,0.5,,,,,,,,,
7200.0,5900.0,1300.0,92.0,78.26,3.0,5.0,2016.0,apartamentowiec,agency,54.38303,18.59224,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,4tcWS,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3550.0,2690.0,860.0,24.6,144.31,1.0,1.0,2017.0,kamienica,private,54.3544234,18.6561934,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,4AkzP,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
14000.0,12500.0,1500.0,105.0,133.33,3.0,2.0,1920.0,kamienica,agency,54.35748,18.65115,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,4w0KF,1,0.9,0.9,0.6227100000000002,0.6227100000000002,0.6227100000000002,0.6227100000000002,0.8,0.8,0.5,0.7
3290.0,2490.0,800.0,47.0,70.0,2.0,1.0,2019.0,apartamentowiec,agency,54.3198239,18.562778,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4zP03,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
5400.0,4800.0,600.0,68.33,79.03,2.0,0.0,1916.0,kamienica,agency,54.3792319,18.6105479,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,4AkyV,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2900.0,2200.0,700.0,27.0,107.41,1.0,0.0,2004.0,blok,agency,54.3307626,18.61066811,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4AkZf,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2370.0,1900.0,470.0,27.0,87.78,1.0,1.0,2019.0,blok,private,54.4131492,18.602155,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,3ZZSg,1,0.8,0.8,0.59595,0.59595,0.59595,0.59595,0.95,0.5,0.5,0.8
4500.0,3500.0,1000.0,47.4,94.94,2.0,0.0,1906.0,kamienica,agency,54.3759271,18.603116,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,4AkyH,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
6500.0,6500.0,0.0,70.0,92.86,3.0,2.0,2022.0,apartamentowiec,agency,54.42475,18.59027,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4ypSZ,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4800.0,3800.0,1000.0,48.0,100.0,2.0,5.0,2016.0,blok,private,54.356061134902,18.664275190735,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4n9pp,1,0.9,0.9,0.6227100000000002,0.6227100000000002,0.6227100000000002,0.6227100000000002,0.8,0.8,0.5,0.7
3050.0,2600.0,450.0,25.0,122.0,1.0,6.0,2019.0,unknown,agency,54.3629221,18.6495799,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4yNT4,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
4100.0,3500.0,600.0,45.6,89.91,2.0,7.0,2021.0,blok,agency,54.3467359,18.6030508,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4zP9X,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
4200.0,3600.0,600.0,43.4,96.77,2.0,1.0,2019.0,unknown,agency,54.38399,18.59264,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4wjOv,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
9400.0,8500.0,900.0,92.0,102.17,3.0,2.0,1900.0,kamienica,agency,54.40838,18.56258,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,4xKyL,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2600.0,2600.0,0.0,21.0,123.81,1.0,3.0,2019.0,unknown,agency,54.3623697,18.6498887,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,4A9Bz,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3350.0,2800.0,550.0,38.0,88.16,2.0,1.0,2022.0,blok,private,54.3319768,18.589667,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4kpUc,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2750.0,2200.0,550.0,35.0,78.57,2.0,1.0,2020.0,blok,private,54.30738453262,18.600887661661,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,4AkFh,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3350.0,2300.0,1050.0,47.0,71.28,2.0,3.0,2019.0,apartamentowiec,agency,54.3375709,18.5757223,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4zyCd,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3650.0,3000.0,650.0,45.0,81.11,2.0,10.0,2011.0,apartamentowiec,agency,54.4055,18.60663,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,4AkyU,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3250.0,2700.0,550.0,47.0,69.15,2.0,1.0,2019.0,apartamentowiec,agency,54.3307565,18.5610195,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4zOZe,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2700.0,2700.0,0.0,40.0,67.5,2.0,1.0,2019.0,unknown,agency,54.3451316,18.5332244,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,4Akv8,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3900.0,3900.0,0.0,55.0,70.91,3.0,2.0,2019.0,unknown,agency,54.398254,18.6452338,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,4Akv6,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2681.0,2400.0,281.0,27.0,99.3,1.0,0.0,2021.0,apartamentowiec,agency,54.3629114,18.7093673,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,4Aft7,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
5299.0,4499.0,800.0,47.0,112.74,2.0,2.0,2020.0,apartamentowiec,agency,54.350998141824,18.661555265051,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4AcUy,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
5690.0,4490.0,1200.0,48.0,118.54,2.0,5.0,2016.0,apartamentowiec,agency,54.38278,18.58682,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4AkCD,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3200.0,2200.0,1000.0,40.0,80.0,2.0,0.0,2019.0,blok,agency,54.4001178,18.6643732,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4z7lP,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
2900.0,2500.0,400.0,30.34,95.58,1.0,2.0,2019.0,blok,private,54.313217,18.5904269,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,4s7xo,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2600.0,2600.0,0.0,42.0,61.9,2.0,1.0,1975.0,blok,agency,54.420156,18.580553,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4Afha,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4200.0,3500.0,700.0,61.5,68.29,3.0,2.0,2011.0,blok,agency,54.3493765,18.5844371,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,4AkOH,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3790.0,2900.0,890.0,44.0,86.14,2.0,1.0,2021.0,unknown,agency,54.356842,18.6653455,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,4AkcN,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3790.0,2900.0,890.0,44.0,86.14,2.0,1.0,2021.0,unknown,agency,54.356842,18.6653455,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,4AkiZ,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4500.0,3500.0,1000.0,67.0,67.16,3.0,2.0,2009.0,unknown,agency,54.40926,18.57752,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4AjPh,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610.0,2010.0,600.0,25.0,104.4,1.0,6.0,2019.0,apartamentowiec,private,54.3621279,18.6495753,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4AcwF,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3280.0,2600.0,680.0,38.0,86.32,2.0,2.0,2019.0,blok,agency,54.3989274,18.5918706,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,4Akdl,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4200.0,3700.0,500.0,52.0,80.77,2.0,3.0,2016.0,blok,agency,54.3824,18.6084672,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,4Akgl,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2600.0,2000.0,600.0,31.0,83.87,1.0,2.0,2019.0,blok,agency,54.3282282,18.591992,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,4AeVU,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2305.0,2000.0,305.0,21.0,109.76,1.0,1.0,1965.0,unknown,agency,54.379185752217,18.608140633893,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,4Ak6B,0,,,,,,,,,,
5500.0,4200.0,1300.0,75.0,73.33,3.0,5.0,2012.0,blok,agency,54.3791964,18.5943476,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4pcpf,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2090.0,1790.0,300.0,15.5,134.84,1.0,2.0,2019.0,kamienica,private,54.3564958,18.6558754,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,4Aec9,1,0.8,0.8,0.8003999999999999,0.8003999999999999,0.8003999999999999,0.8003999999999999,1.0,1.0,0.5,1.0
3130.0,2500.0,630.0,47.0,66.6,2.0,7.0,1979.0,unknown,agency,54.3863858,18.5696319,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,4Akg1,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
5100.0,4200.0,900.0,53.0,96.23,3.0,1.0,2022.0,blok,agency,54.384127,18.5903136,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,4zsy0,1,0.9,0.9,0.6227100000000002,0.6227100000000002,0.6227100000000002,0.6227100000000002,0.8,0.8,0.5,0.7
3050.0,2500.0,550.0,36.0,84.72,2.0,1.0,1980.0,blok,agency,54.3908354,18.6001423,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,4Ak7M,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400.0,2700.0,700.0,25.88,131.38,1.0,10.0,2022.0,apartamentowiec,agency,54.35885,18.58635,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,4AejH,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3400.0,2600.0,800.0,38.0,89.47,2.0,4.0,2010.0,blok,agency,54.34983,18.52983,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,4Aen0,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
4650.0,3800.0,850.0,50.0,93.0,2.0,3.0,2021.0,blok,agency,54.325759,18.6042878,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4xROy,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4300.0,3500.0,800.0,40.0,107.5,2.0,1.0,2020.0,apartamentowiec,agency,54.350791219066,18.661190484625,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,48JTR,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3750.0,3200.0,550.0,55.0,68.18,2.0,1.0,2019.0,kamienica,private,54.4054731,18.5661505,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,4iuqm,1,0.7,0.7,0.50715,0.50715,0.50715,0.50715,0.9,0.5,0.5,0.8
4000.0,3500.0,500.0,36.0,111.11,2.0,6.0,2019.0,apartamentowiec,agency,54.383,18.58986,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4Ak6y,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3950.0,3100.0,850.0,49.5,79.8,2.0,4.0,1989.0,unknown,agency,54.3365722,18.6052782,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,4AdnG,1,0.8,0.8,0.59595,0.59595,0.59595,0.59595,0.95,0.5,0.5,0.8
4650.0,4000.0,650.0,35.0,132.86,1.0,1.0,2024.0,apartamentowiec,agency,54.3481052,18.6593964,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,4zz3i,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2550.0,2050.0,500.0,33.0,77.27,1.0,2.0,2019.0,unknown,agency,54.4003615,18.6702113,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,4AkrY,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
4350.0,3700.0,650.0,45.0,96.67,2.0,4.0,2024.0,unknown,agency,54.382231,18.5898752,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,4AjR9,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4200.0,3500.0,700.0,41.41,101.42,2.0,3.0,2024.0,blok,private,54.362904932086,18.649752476196,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,4AjRT,1,0.9,0.9,0.6227100000000002,0.6227100000000002,0.6227100000000002,0.6227100000000002,0.8,0.8,0.5,0.7
4300.0,2150.0,2150.0,32.0,134.38,2.0,0.0,2025.0,blok,private,54.32813,18.55091,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4zPwn,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3890.0,3000.0,890.0,44.0,88.41,2.0,2.0,2021.0,unknown,agency,54.356842,18.6653455,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,4AkiX,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
16000.0,8000.0,8000.0,94.0,170.21,3.0,0.0,2019.0,unknown,agency,54.3815287,18.6102066,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,4Ak3E,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3300.0,2800.0,500.0,28.0,117.86,1.0,4.0,2019.0,apartamentowiec,agency,54.38175,18.58706,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,4Akku,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3074.0,2800.0,274.0,40.0,76.85,3.0,1.0,2020.0,blok,private,54.334215,18.566886,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,4AjMO,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2700.0,2700.0,0.0,40.0,67.5,2.0,1.0,2019.0,unknown,agency,54.3451316,18.5332244,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,4Akv7,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2200.0,1600.0,600.0,19.0,115.79,1.0,1.0,2025.0,apartamentowiec,private,54.354258788738,18.676826071999,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4wQcw,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3550.0,2550.0,1000.0,28.0,126.79,2.0,1.0,2025.0,apartamentowiec,private,54.3560084,18.6789927,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,4wQaG,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
5140.0,4300.0,840.0,67.0,76.72,2.0,0.0,2019.0,unknown,agency,54.3520252,18.6466384,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,4AkcO,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
5000.0,4200.0,800.0,51.0,98.04,2.0,0.0,2018.0,apartamentowiec,agency,54.3466,18.66631,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4Ak46,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
5210.0,4000.0,1210.0,66.0,78.94,3.0,2.0,2020.0,blok,agency,54.394455,18.618302,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,4AewQ,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3150.0,2800.0,350.0,45.0,70.0,2.0,2.0,2025.0,blok,private,54.319292795439,18.588976830265,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,4yDu0,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
2800.0,2800.0,0.0,45.88,61.03,2.0,1.0,2017.0,blok,agency,54.40007401,18.57557535,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,4Afux,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3203.2,3200.0,3.2,36.0,88.98,2.0,2.0,1990.0,blok,private,54.3737714,18.6147217,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,4Ajis,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3400.0,2700.0,700.0,46.0,73.91,2.0,1.0,2009.0,unknown,agency,54.3813482,18.6113167,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,4z856,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3400.0,2800.0,600.0,30.0,113.33,2.0,4.0,2024.0,apartamentowiec,private,54.37822,18.59636,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,4yCKK,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
5800.0,2900.0,2900.0,55.0,105.45,3.0,1.0,2009.0,blok,agency,54.3179487,18.5682681,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4A8Mb,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
4000.0,2700.0,1300.0,73.4,54.5,4.0,10.0,1980.0,unknown,agency,54.417793,18.574404,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,4Ady7,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3550.0,2800.0,750.0,50.0,71.0,2.0,2.0,1975.0,blok,agency,54.3399,18.61921,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,4AjB2,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3350.0,2500.0,850.0,48.5,69.07,2.0,0.0,2019.0,unknown,private,54.3295228,18.580739,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,4Ajvx,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3530.0,2850.0,680.0,37.0,95.41,2.0,2.0,2020.0,apartamentowiec,private,54.3945084,18.620067,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4Ajl0,0,,,,,,,,,,
